,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
127,DIPY,dipy/dipy,medical-data,,{},204.0,Diffusion MR Imaging in Python.,15,False,dipy,conda-forge/dipy,,,,1660.0,1660.0,https://pypi.org/project/dipy,81513.0,99318.0,https://anaconda.org/conda-forge/dipy,2020-09-15 04:04:39.951,2026-08-06 14:06:10.268,2026-08-06 14:06:10.268000,1264181.0,21.0,,,,,,2.0,,,,,,,,,,,
128,Submit it,facebookincubator/submitit,distributed-ml,,{},29.0,Python 3.6+ toolbox for submitting jobs to Slurm.,15,False,submitit,conda-forge/submitit,,,,5168.0,5168.0,https://pypi.org/project/submitit,3153000.0,3154096.0,https://anaconda.org/conda-forge/submitit,2020-08-26 15:42:24.203,2025-12-18 14:08:10.664,2025-12-18 14:08:10.664000,78920.0,12.0,,,,,,2.0,,,,,,,,,,,
129,mpi4py,mpi4py/mpi4py,distributed-ml,,{},30.0,Python bindings for MPI.,15,False,mpi4py,conda-forge/mpi4py,,,,12555.0,12555.0,https://pypi.org/project/mpi4py,946604.0,1037391.0,https://anaconda.org/conda-forge/mpi4py,2020-10-09 13:03:47.206,2026-05-16 11:28:40.096,2026-05-16 11:28:40.096000,6355092.0,19.0,,,,,,2.0,,,,,,,,,,,
130,DEAP,deap/deap,distributed-ml,,{},93.0,Distributed Evolutionary Algorithms in Python.,15,False,deap,conda-forge/deap,,,,7091.0,7091.0,https://pypi.org/project/deap,468322.0,479762.0,https://anaconda.org/conda-forge/deap,2020-10-12 23:47:32.551,2026-05-06 22:52:09.525,2026-05-06 22:52:09.525000,800861.0,9.0,,,,,,2.0,,,,,,,,,,,
131,StatsForecast,Nixtla/statsforecast,time-series-data,,{},68.0,Time series forecasting suite using statistical models.,15,False,statsforecast,conda-forge/statsforecast,,,,2234.0,2234.0,https://pypi.org/project/statsforecast,1854022.0,1859989.0,https://anaconda.org/conda-forge/statsforecast,2022-03-04 23:51:03.641,2026-07-16 21:01:59.106,2026-07-16 21:01:59.106000,316251.0,37.0,,,,,,1.0,,,,,,,,,,,
132,Annoy,spotify/annoy,nn-search,,{},90.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,15,False,annoy,conda-forge/python-annoy,,,,5626.0,5626.0,https://pypi.org/project/annoy,1284398.0,1307452.0,https://anaconda.org/conda-forge/python-annoy,2020-09-18 19:43:51.472,2025-09-01 16:14:20.560,2025-09-01 16:14:20.560000,1636861.0,22.0,,,,,,2.0,,,,,,,,,,,
133,weaviate,weaviate/weaviate,nn-search,,{},186.0,,15,False,weaviate-client,,,,,1124.0,1124.0,https://pypi.org/project/weaviate-client,105908176.0,105908176.0,,,,,,,,,,,,2.0,,,,,,,,,,,
134,hnswlib,nmslib/hnswlib,nn-search,,{},75.0,"Python bindings for Hnswlib, a fast approximate nearest neighbor search package.",15,False,hnswlib,conda-forge/hnswlib,,,,8869.0,8869.0,https://pypi.org/project/hnswlib,560283.0,567697.0,https://anaconda.org/conda-forge/hnswlib,2020-12-23 06:04:48.389,2025-08-30 15:22:17.304,2025-08-30 15:22:17.304000,504155.0,6.0,,,,,,2.0,,,,,,,,,,,
135,GPyTorch,cornellius-gp/gpytorch,probabilistics,,{},154.0,An implementation of Gaussian Processes in Pytorch.,15,False,gpytorch,conda-forge/gpytorch,,,['pytorch'],3464.0,3464.0,https://pypi.org/project/gpytorch,1134621.0,1138414.0,https://anaconda.org/conda-forge/gpytorch,2020-05-21 18:18:14.146,2026-02-28 20:41:43.640,2026-02-28 20:41:43.640000,284494.0,26.0,,,,,,1.0,,,,,,,,,,,
136,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,{},45.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",15,False,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],3266.0,3266.0,https://pypi.org/project/pytorch-metric-learning,3279077.0,3279252.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2020-01-15 21:48:23.571,2025-03-25 16:28:35.582,2025-03-25 16:28:35.582000,13896.0,54.0,,,,,,1.0,,,,,,,,,,,
137,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,{},23.0,ODE solvers and adjoint sensitivity analysis in PyTorch.,15,False,torchdiffeq,conda-forge/torchdiffeq,,,['pytorch'],5977.0,5977.0,https://pypi.org/project/torchdiffeq,913259.0,913654.0,https://anaconda.org/conda-forge/torchdiffeq,2020-05-06 16:34:48.157,2025-04-22 14:57:25.759,2025-04-22 14:57:25.759000,29684.0,4.0,,,,,,1.0,,,,,,,,,,,
138,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,{},88.0,Extension for Scikit-learn* (CPU runtime) is a seamless way to speed up your Scikit-learn application.,15,False,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,,['sklearn'],13872.0,13872.0,https://pypi.org/project/scikit-learn-intelex,136005.0,148391.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2021-04-08 23:29:40.051,2026-07-14 07:44:54.068,2026-07-14 07:44:54.068000,792748.0,31.0,,,,,,2.0,,,,,,,,,,,
139,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,{},506.0,https://www.deepspeed.ai for more info.,14,False,deepspeed,,deepspeed/deepspeed,,['pytorch'],16048.0,16048.0,https://pypi.org/project/deepspeed,1054030.0,1054030.0,,,,2022-09-02 00:25:31.275782,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,5.0,5.0,27738.0,2.0,,,,,,,,,,,
140,Catboost,catboost/catboost,ml-frameworks,,{},1425.0,Gradient boosting on decision trees library.,14,False,catboost,conda-forge/catboost,,,,21.0,21.0,https://pypi.org/project/catboost,6366470.0,6406254.0,https://anaconda.org/conda-forge/catboost,2020-11-05 20:16:46.091,2026-02-23 23:23:44.774,2026-02-23 23:23:44.774000,2745139.0,71.0,,,,,,2.0,,,,,,,,,,,
141,PySpark,apache/spark,ml-frameworks,,{},3573.0,Apache Spark Python API.,14,False,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,46800756.0,46867725.0,https://anaconda.org/conda-forge/pyspark,2020-06-06 07:35:29.643,2026-07-16 15:46:27.659,2026-07-16 15:46:27.659000,4955721.0,43.0,,,,,,2.0,,,,,,stable/spark,,,,,
142,Sumy,miso-belica/sumy,nlp,,{},34.0,Module for automatic summarization of text documents and HTML pages.,14,False,sumy,conda-forge/sumy,,,,4356.0,4356.0,https://pypi.org/project/sumy,160283.0,160567.0,https://anaconda.org/conda-forge/sumy,2021-06-22 09:34:48.682,2025-04-22 14:57:55.728,2025-04-22 14:57:55.728000,17651.0,4.0,,,,,,2.0,,,,,,,,,,,
143,TextDistance,life4/textdistance,nlp,,{},18.0,TextDistance python library for comparing distance between two or more sequences by many algorithms.,14,False,textdistance,conda-forge/textdistance,,,,8987.0,8987.0,https://pypi.org/project/textdistance,2420593.0,2438572.0,https://anaconda.org/conda-forge/textdistance,2020-11-09 13:54:55.292,2025-04-22 14:56:50.409,2025-04-22 14:56:50.409000,1240570.0,14.0,,,,,,2.0,,,,,,,,,,,
144,autogen,microsoft/autogen,agents,,{},534.0,,14,False,autogen-agentchat,,,,,4566.0,4566.0,https://pypi.org/project/autogen-agentchat,1018696.0,1018696.0,,,,,,,,,,,,3.0,,,,,,,,,,,
145,sahi,obss/sahi,image,,{},80.0,A vision library for performing sliced inference on large images/small objects.,14,False,sahi,conda-forge/sahi,,,,1985.0,1985.0,https://pypi.org/project/sahi,253628.0,256417.0,https://anaconda.org/conda-forge/sahi,2021-10-08 17:03:02.074,2026-08-18 02:17:21.223,2026-08-18 02:17:21.223000,161816.0,75.0,,,,,,2.0,,,,,,,,,,,
146,detectron2,facebookresearch/detectron2,image,,{},287.0,Detectron2 is FAIRs next-generation platform for object detection and segmentation.,14,False,detectron2,conda-forge/detectron2,,,['pytorch'],2646.0,2646.0,https://pypi.org/project/detectron2,,15322.0,https://anaconda.org/conda-forge/detectron2,2020-07-09 13:12:53.248,2026-06-18 17:18:26.312,2026-06-18 17:18:26.312000,1118537.0,9.0,,,,,,2.0,,,,,,,,,,,
147,MMDetection,open-mmlab/mmdetection,image,,{},453.0,,14,False,mmdet,,,,['pytorch'],4136.0,4136.0,https://pypi.org/project/mmdet,464202.0,464202.0,,,,,,,,,,,,2.0,,,,,,,,,,,
148,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,{},295.0,,14,False,paddleocr,,,,['paddle'],7041.0,7041.0,https://pypi.org/project/paddleocr,2529617.0,2529617.0,,,,,,,,,,,,2.0,,,,,,,,,,,
149,tesserocr,sirfz/tesserocr,ocr,,{},35.0,"A simple, Pillow-friendly, Python wrapper around tesseract-ocr API using Cython.",14,False,tesserocr,conda-forge/tesserocr,,,,1470.0,1470.0,https://pypi.org/project/tesserocr,475263.0,480452.0,https://anaconda.org/conda-forge/tesserocr,2020-07-10 15:30:26.694,2025-04-22 14:57:14.353,2025-04-22 14:57:14.353000,378797.0,6.0,,,,,,2.0,,,,,,,,,,,
150,datashader,holoviz/datashader,data-viz,,{},65.0,Data visualization toolchain based on aggregating into a grid.,14,False,datashader,conda-forge/datashader,,,,6473.0,6473.0,https://pypi.org/project/datashader,351861.0,378382.0,https://anaconda.org/conda-forge/datashader,2020-05-25 22:22:03.938,2026-05-19 13:17:28.903,2026-05-19 13:17:28.903000,1989114.0,33.0,,,,,,2.0,,,,,,,,,,,
151,pyLDAvis,bmabey/pyLDAvis,interpretability,,{},42.0,Python library for interactive topic model visualization.,14,False,pyldavis,conda-forge/pyldavis,,,['jupyter'],7511.0,7511.0,https://pypi.org/project/pyldavis,120569.0,122334.0,https://anaconda.org/conda-forge/pyldavis,2021-03-22 07:23:59.104,2025-04-22 14:56:51.622,2025-04-22 14:56:51.622000,114751.0,7.0,,,,,,1.0,,,,,,,,,,,
152,dtreeviz,parrt/dtreeviz,interpretability,,{},29.0,A python library for decision tree visualization and model interpretation.,14,False,dtreeviz,conda-forge/dtreeviz,,,,1633.0,1633.0,https://pypi.org/project/dtreeviz,66002.0,68080.0,https://anaconda.org/conda-forge/dtreeviz,2020-11-11 13:07:21.019,2026-07-23 07:45:21.686,2026-07-23 07:45:21.686000,143383.0,22.0,,,,,,1.0,,,,,,,,,,,
153,Captum,pytorch/captum,interpretability,,{},148.0,Model interpretability for PyTorch.,14,False,captum,conda-forge/captum,,,['pytorch'],3748.0,3748.0,https://pypi.org/project/captum,540993.0,544197.0,https://anaconda.org/conda-forge/captum,2021-12-30 19:59:39.750,2026-04-17 07:52:38.995,2026-04-17 07:52:38.995000,179460.0,5.0,,,,,,1.0,,,,,,,,,,,
154,PySAL,pysal/pysal,geospatial-data,,{},82.0,Library of spatial analysis functions.,14,False,pysal,conda-forge/pysal,,,,1874.0,1874.0,https://pypi.org/project/pysal,127743.0,142471.0,https://anaconda.org/conda-forge/pysal,2020-07-30 10:24:56.727,2026-08-01 14:34:03.251,2026-08-01 14:34:03.251000,1075201.0,25.0,,,,,,3.0,,,,,,,,,,,
155,Keras Tuner,keras-team/keras-tuner,hyperopt,,{},61.0,Hypertuner for Keras.,14,False,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],6280.0,6280.0,https://pypi.org/project/keras-tuner,163675.0,165054.0,https://anaconda.org/conda-forge/keras-tuner,2021-08-02 13:21:10.519,2025-12-30 15:56:03.681,2025-12-30 15:56:03.681000,82765.0,16.0,,,,,,2.0,,,,,,,,,,,
156,PyCaret,pycaret/pycaret,hyperopt,,{},144.0,"PyCaret - An open source, low-code machine learning library in Python.",14,False,pycaret,conda-forge/pycaret,,,,7965.0,7965.0,https://pypi.org/project/pycaret,418477.0,419837.0,https://anaconda.org/conda-forge/pycaret,2020-08-12 05:38:21.683,2025-04-22 14:57:34.170,2025-04-22 14:57:34.170000,97957.0,19.0,,,,,,2.0,,,,,,,,,,,
157,stable-baselines3,DLR-RM/stable-baselines3,reinforcement-learning,,{},174.0,,14,False,stable-baselines3,,,,,10546.0,10546.0,https://pypi.org/project/stable-baselines3,1320149.0,1320149.0,,,,,,,,,,,,1.0,,,,,,,,,,,
158,SDV,sdv-dev/SDV,tabular,,{},51.0,"Synthetic Data Generation for tabular, relational and time series data.",14,False,sdv,conda-forge/sdv,,,,915.0,915.0,https://pypi.org/project/sdv,91914.0,93799.0,https://anaconda.org/conda-forge/sdv,2021-12-01 17:23:52.352,2026-08-23 07:30:56.307,2026-08-23 07:30:56.307000,105598.0,76.0,,,,,,1.0,,,,,,,,,,,
159,tslearn,tslearn-team/tslearn,time-series-data,,{},54.0,A machine learning toolkit dedicated to time-series data.,14,False,tslearn,conda-forge/tslearn,,,['sklearn'],2012.0,2012.0,https://pypi.org/project/tslearn,246837.0,274788.0,https://anaconda.org/conda-forge/tslearn,2020-06-15 20:45:09.304,2026-07-03 08:42:17.384,2026-07-03 08:42:17.384000,2068411.0,30.0,,,,,,1.0,,,,,,,,,,,
160,GluonTS,awslabs/gluon-ts,time-series-data,,{},119.0,"GluonTS is a Python toolkit for probabilistic time series modeling, built around Apache MXNet (incubating).",14,False,gluonts,anaconda/gluonts,,,['pytorch'],1694.0,1694.0,https://pypi.org/project/gluonts,517877.0,517961.0,https://anaconda.org/anaconda/gluonts,2021-10-14 12:53:05.194,2025-12-17 11:42:34.161,2025-12-17 11:42:34.161000,4915.0,6.0,,,,,,1.0,,,,,,,,,,,
161,Coqui TTS,coqui-ai/TTS,audio,,{},166.0,Deep learning for Text to Speech by Coqui.,14,False,tts,conda-forge/tts,,,"['pytorch', 'tensorflow']",3802.0,3802.0,https://pypi.org/project/tts,95341.0,96010.0,https://anaconda.org/conda-forge/tts,2021-10-18 17:44:58.974,2025-04-22 14:58:02.848,2025-04-22 14:58:02.848000,38837.0,4.0,,,,,,1.0,,,,,,,,,,,
162,speechbrain,speechbrain/speechbrain,audio,,{},283.0,,14,False,speechbrain,,,,['pytorch'],4394.0,4394.0,https://pypi.org/project/speechbrain,1559897.0,1559897.0,,,,,,,,,,,,1.0,,,,,,,,,,,
163,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,{},366.0,"Client library to download and publish models, datasets and other repos on the huggingface.co hub.",14,False,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,499074281.0,499180847.0,https://anaconda.org/conda-forge/huggingface_hub,2021-02-12 21:11:22.751,2026-08-27 14:54:23.611,2026-08-27 14:54:23.611000,7033389.0,171.0,,,,,,2.0,,,,,,,,,,,
164,gpustat,wookayin/gpustat,gpu-utilities,,{},17.0,A simple command-line utility for querying and monitoring GPU status.,14,False,gpustat,conda-forge/gpustat,,,,8233.0,8233.0,https://pypi.org/project/gpustat,1282532.0,1287499.0,https://anaconda.org/conda-forge/gpustat,2020-11-24 19:59:02.801,2025-04-22 14:57:03.401,2025-04-22 14:57:03.401000,342736.0,5.0,,,,,,2.0,,,,,,,,,,,
165,emcee,dfm/emcee,probabilistics,,{},78.0,The Python ensemble sampling toolkit for MCMC.,14,False,emcee,conda-forge/emcee,,,,3449.0,3449.0,https://pypi.org/project/emcee,1309875.0,1323344.0,https://anaconda.org/conda-forge/emcee,2021-06-27 13:53:55.745,2025-04-22 14:56:23.732,2025-04-22 14:56:23.732000,835135.0,12.0,,,,,,2.0,,,,,,,,,,,
166,PyStan,stan-dev/pystan,probabilistics,,{},14.0,"Python interface to Stan, a package for Bayesian inference.",14,False,pystan,conda-forge/pystan,,,,10632.0,10632.0,https://pypi.org/project/pystan,1255304.0,1305386.0,https://anaconda.org/conda-forge/pystan,2020-08-25 22:10:44.292,2025-04-22 14:56:33.006,2025-04-22 14:56:33.006000,3605969.0,13.0,,,,,,2.0,,,,,,,,,,,
167,pingouin,raphaelvallat/pingouin,probabilistics,,{},50.0,Pingouin is an open-source statistical package written in Python 3 and based mostly on Pandas and NumPy.,14,False,pingouin,conda-forge/pingouin,,,,3583.0,3583.0,https://pypi.org/project/pingouin,553514.0,556730.0,https://anaconda.org/conda-forge/pingouin,2020-06-15 06:04:02.429,2026-03-28 17:04:20.161,2026-03-28 17:04:20.161000,238025.0,30.0,,,,,,2.0,,,,,,,,,,,
168,scikit-survival,sebp/scikit-survival,sklearn-utils,,{},26.0,Survival analysis built on top of scikit-learn.,14,False,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],1031.0,1031.0,https://pypi.org/project/scikit-survival,246320.0,253231.0,https://anaconda.org/conda-forge/scikit-survival,2021-11-09 12:11:50.632,2026-07-05 12:16:19.854,2026-07-05 12:16:19.854000,393961.0,19.0,,,,,,2.0,,,,,,,,,,,
169,Feature Engine,feature-engine/feature_engine,others,,{},68.0,Feature engineering and selection package with Scikit-learns fit and transform functionality.,14,False,feature_engine,conda-forge/feature_engine,,,,3929.0,3929.0,https://pypi.org/project/feature_engine,292347.0,293712.0,https://anaconda.org/conda-forge/feature_engine,2020-08-06 19:43:35.639,2026-02-28 00:54:25.851,2026-02-28 00:54:25.851000,98340.0,26.0,,,,,,1.0,,,,,,,,,,,
170,PennyLane,PennyLaneAI/PennyLane,others,,{},229.0,PennyLane is a Python quantum machine learning library by Xanadu Inc.,14,False,pennylane,conda-forge/pennylane,,,,2174.0,2174.0,https://pypi.org/project/pennylane,311293.0,319203.0,https://anaconda.org/conda-forge/pennylane,2021-11-24 17:17:59.313,2025-04-22 14:58:05.852,2025-04-22 14:58:05.852000,450912.0,19.0,,,,,,1.0,,,,,,,,,,,
171,River,online-ml/river,others,,{},148.0,Online machine learning in Python.,14,False,river,conda-forge/river,,,,914.0,914.0,https://pypi.org/project/river,237650.0,240323.0,https://anaconda.org/conda-forge/river,2021-04-19 20:23:28.936,2026-08-21 20:07:57.737,2026-08-21 20:07:57.737000,171110.0,9.0,,,,,,1.0,,,,,,,,,,,
172,kmodes,nicodv/kmodes,others,,{},22.0,Python implementations of the k-modes and k-prototypes clustering algorithms for clustering categorical data.,14,False,kmodes,conda-forge/kmodes,,,,3214.0,3214.0,https://pypi.org/project/kmodes,515952.0,517148.0,https://anaconda.org/conda-forge/kmodes,2020-04-04 05:32:53.353,2025-04-22 14:57:23.933,2025-04-22 14:57:23.933000,90954.0,6.0,,,,,,1.0,,,,,,,,,,,
173,pyjanitor,pyjanitor-devs/pyjanitor,others,,{},125.0,Tools for cleaning pandas DataFrames.,14,False,pyjanitor,conda-forge/pyjanitor,,,,1020.0,1020.0,https://pypi.org/project/pyjanitor,279792.0,285236.0,https://anaconda.org/conda-forge/pyjanitor,2020-05-18 15:23:06.586,2026-08-17 20:57:54.500,2026-08-17 20:57:54.500000,408365.0,79.0,,,,,,1.0,,,,,,,,,,,
174,Datasette,simonw/datasette,others,,{},95.0,An open source multi-tool for exploring and publishing data.,14,False,datasette,conda-forge/datasette,,,,1824.0,1824.0,https://pypi.org/project/datasette,189087.0,190540.0,https://anaconda.org/conda-forge/datasette,2021-04-21 16:46:59.352,2026-08-09 22:33:07.062,2026-08-09 22:33:07.062000,93051.0,33.0,,,,,,1.0,,,,,,,datasette,,,,
175,AutoGluon,autogluon/autogluon,hyperopt,,{},166.0,"AutoGluon: AutoML for Text, Image, and Tabular Data.",13,False,autogluon,,autogluon/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",1298.0,1298.0,https://pypi.org/project/autogluon,1015555.0,1015555.0,,,,2025-06-16 23:01:47.182920,,,https://hub.docker.com/r/autogluon/autogluon,2025-06-16 23:01:47.182920,20.0,20.0,26070.0,2.0,,,,,,,,,,,
176,skorch,skorch-dev/skorch,ml-frameworks,,{},75.0,A scikit-learn compatible neural network library that wraps pytorch.,13,False,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",1815.0,1815.0,https://pypi.org/project/skorch,121376.0,133318.0,https://anaconda.org/conda-forge/skorch,2020-09-19 04:12:05.913,2026-05-20 05:57:04.606,2026-05-20 05:57:04.606000,847949.0,18.0,,,,,,3.0,,,,,,,,,,,
177,ngboost,stanfordmlgroup/ngboost,ml-frameworks,,{},62.0,Natural Gradient Boosting for Probabilistic Prediction.,13,False,ngboost,conda-forge/ngboost,,,,309.0,309.0,https://pypi.org/project/ngboost,180351.0,181774.0,https://anaconda.org/conda-forge/ngboost,2020-07-18 02:10:27.277,2026-06-26 06:33:29.103,2026-06-26 06:33:29.103000,103938.0,34.0,,,,,,3.0,,,,,,,,,,,
178,textacy,chartbeat-labs/textacy,nlp,,{},35.0,"NLP, before and after spaCy.",13,False,textacy,conda-forge/textacy,,,,2090.0,2090.0,https://pypi.org/project/textacy,103071.0,105849.0,https://anaconda.org/conda-forge/textacy,2017-05-12 21:55:59.675,2025-04-22 14:56:36.813,2025-04-22 14:56:36.813000,308389.0,12.0,,,,,,2.0,,,,,,,,,,,
179,nlpaug,makcedward/nlpaug,nlp,,{},34.0,Natrual language processing data Augmentation library.,13,False,nlpaug,conda-forge/nlpaug,,,,1897.0,1897.0,https://pypi.org/project/nlpaug,184823.0,185738.0,https://anaconda.org/conda-forge/nlpaug,2021-06-28 02:58:38.053,2025-04-22 14:57:56.135,2025-04-22 14:57:56.135000,56783.0,7.0,,,,,,2.0,,,,,,,,,,,
180,spacy-transformers,explosion/spacy-transformers,nlp,,{},24.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",13,False,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],2424.0,2424.0,https://pypi.org/project/spacy-transformers,276588.0,279911.0,https://anaconda.org/conda-forge/spacy-transformers,2021-11-18 17:41:04.018,2026-03-24 13:10:30.640,2026-03-24 13:10:30.640000,189421.0,22.0,,,,,,2.0,,,,,,,,,,,
181,haystack,deepset-ai/haystack,agents,,{},431.0,,13,False,haystack-ai,,,,,1819.0,1819.0,https://pypi.org/project/haystack-ai,822717.0,822717.0,,,,,,,,,,,,3.0,,,,,,,,,,,
182,agno,agno-agi/agno,agents,,{},545.0,,13,False,agno,,,,,3106.0,3106.0,https://pypi.org/project/agno,2200323.0,2200323.0,,,,,,,,,,,,3.0,,,,,,,,,,,
183,deepface,serengil/deepface,image,,{},101.0,,13,False,deepface,,,,,8733.0,8733.0,https://pypi.org/project/deepface,455744.0,455744.0,,,,,,,,,,,,2.0,,,,,,,,,,,
184,mahotas,luispedro/mahotas,image,,{},35.0,Mahotas: Computer Vision Library.,13,False,mahotas,conda-forge/mahotas,,,,1591.0,1591.0,https://pypi.org/project/mahotas,64458.0,82531.0,https://anaconda.org/conda-forge/mahotas,2020-06-12 13:41:17.109,2025-10-21 21:07:30.102,2025-10-21 21:07:30.102000,1337449.0,14.0,,,,,,2.0,,,,,,,,,,,
185,Face Recognition,ageitgey/face_recognition,image,,{},55.0,Recognize faces from Python or from the command line.,13,False,face_recognition,conda-forge/face_recognition,,,['pytorch'],5675.0,5675.0,https://pypi.org/project/face_recognition,179632.0,180273.0,https://anaconda.org/conda-forge/face_recognition,2020-09-14 16:50:56.246,2025-04-22 14:57:35.730,2025-04-22 14:57:35.730000,45564.0,1.0,,,,,,2.0,,,,,,,,,,,
186,InsightFace,deepinsight/insightface,image,,{},67.0,,13,False,insightface,,,,['mxnet'],5333.0,5333.0,https://pypi.org/project/insightface,1075713.0,1075713.0,,,,,,,,,,,,2.0,,,,,,,,,,,
187,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,{},14.0,Visualizing large time series with plotly.,13,False,plotly-resampler,conda-forge/plotly-resampler,,,,2102.0,2102.0,https://pypi.org/project/plotly-resampler,470195.0,473604.0,https://anaconda.org/conda-forge/plotly-resampler,2022-01-13 19:12:38.352,2025-10-09 21:44:53.402,2025-10-09 21:44:53.402000,187549.0,23.0,,,,,,2.0,,,,,,,,,,,
188,D-Tale,man-group/dtale,data-viz,,{},33.0,D-Tale is the combination of a Flask back-end and a React front-end to bring you an easy way to view & analyze Pandas..,13,False,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",1538.0,1538.0,https://pypi.org/project/dtale,48803.0,56794.0,https://anaconda.org/conda-forge/dtale,2020-05-31 14:48:59.449,2026-04-01 13:43:46.846,2026-04-01 13:43:46.846000,599391.0,160.0,,,,,,2.0,LGPL-2.1,,,,,,,,,,
189,pyvis,WestHealth/pyvis,data-viz,,{},32.0,,13,False,pyvis,,,,,12667.0,12667.0,https://pypi.org/project/pyvis,2159534.0,2159534.0,,,,,,,,,,,,2.0,,,,,,,,,,,
190,Perspective,finos/perspective,data-viz,,{},104.0,Streaming pivot visualization via WebAssembly.,13,False,perspective-python,conda-forge/perspective,,,['jupyter'],215.0,215.0,https://pypi.org/project/perspective-python,39461.0,81442.0,https://anaconda.org/conda-forge/perspective,2020-06-07 15:10:08.248,2026-08-23 18:44:06.284,2026-08-23 18:44:06.284000,3055086.0,90.0,,,,,,2.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,697.0,,,,,,,
191,pyecharts,pyecharts/pyecharts,data-viz,,{},45.0,,13,False,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],5699.0,5699.0,https://pypi.org/project/pyecharts,1068569.0,1068569.0,,,,,,,,,,,,2.0,,,,,,,,,,,
192,scikit-plot,reiinakano/scikit-plot,interpretability,,{},13.0,An intuitive library to add plotting functionality to scikit-learn objects.,13,False,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],6606.0,6606.0,https://pypi.org/project/scikit-plot,419979.0,425310.0,https://anaconda.org/conda-forge/scikit-plot,2017-07-28 13:12:37.676,2025-04-22 14:56:38.875,2025-04-22 14:56:38.875000,581181.0,6.0,,,,,,2.0,,,,,,,,,,,
193,dgl,dmlc/dgl,graph,,{},298.0,,13,False,dgl,,,,,4267.0,4267.0,https://pypi.org/project/dgl,135283.0,135283.0,,,,,,,,,,,,2.0,,,,,,,,,,,
194,ogb,snap-stanford/ogb,graph,,{},32.0,Open Graph Benchmark.,13,False,ogb,conda-forge/ogb,,,,2797.0,2797.0,https://pypi.org/project/ogb,91087.0,92209.0,https://anaconda.org/conda-forge/ogb,2020-09-02 17:22:47.382,2025-04-22 14:57:35.121,2025-04-22 14:57:35.121000,79720.0,11.0,,,,,,2.0,,,,,,,,,,,
195,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,{},58.0,,13,False,bayesian-optimization,,,,,4241.0,4241.0,https://pypi.org/project/bayesian-optimization,628133.0,628133.0,,,,,,,,,,,,2.0,,,,,,,,,,,
196,nevergrad,facebookresearch/nevergrad,hyperopt,,{},59.0,A Python toolbox for performing gradient-free optimization.,13,False,nevergrad,conda-forge/nevergrad,,,,1255.0,1255.0,https://pypi.org/project/nevergrad,363475.0,364501.0,https://anaconda.org/conda-forge/nevergrad,2020-05-26 12:59:59.482,2025-04-22 14:57:24.222,2025-04-22 14:57:24.222000,76950.0,15.0,,,,,,2.0,,,,,,,,,,,
197,featuretools,alteryx/featuretools,hyperopt,,{},75.0,a framework for automated feature engineering.,13,False,featuretools,conda-forge/featuretools,,,,2169.0,2169.0,https://pypi.org/project/featuretools,138994.0,143302.0,https://anaconda.org/conda-forge/featuretools,2020-06-04 23:17:05.307,2025-04-22 14:56:57.460,2025-04-22 14:56:57.460000,318796.0,77.0,,,,,,2.0,,,,,,,,,,,
