,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
129,mpi4py,mpi4py/mpi4py,distributed-ml,,{},30.0,Python bindings for MPI.,15,False,mpi4py,conda-forge/mpi4py,,,,12527.0,12527.0,https://pypi.org/project/mpi4py,1022246.0,1109331.0,https://anaconda.org/conda-forge/mpi4py,2020-10-09 13:03:47.206,2026-05-16 11:28:40.096,2026-05-16 11:28:40.096000,6095958.0,19.0,,,,,,2.0,,,,,,,,,,,
130,DEAP,deap/deap,distributed-ml,,{},93.0,Distributed Evolutionary Algorithms in Python.,15,False,deap,conda-forge/deap,,,,7080.0,7080.0,https://pypi.org/project/deap,512236.0,523599.0,https://anaconda.org/conda-forge/deap,2020-10-12 23:47:32.551,2026-05-06 22:52:09.525,2026-05-06 22:52:09.525000,795433.0,9.0,,,,,,2.0,,,,,,,,,,,
131,StatsForecast,Nixtla/statsforecast,time-series-data,,{},67.0,Time series forecasting suite using statistical models.,15,False,statsforecast,conda-forge/statsforecast,,,,2223.0,2223.0,https://pypi.org/project/statsforecast,1918429.0,1924275.0,https://anaconda.org/conda-forge/statsforecast,2022-03-04 23:51:03.641,2026-07-16 21:01:59.106,2026-07-16 21:01:59.106000,309849.0,37.0,,,,,,1.0,,,,,,,,,,,
132,GluonTS,awslabs/gluon-ts,time-series-data,,{},119.0,"GluonTS is a Python toolkit for probabilistic time series modeling, built around Apache MXNet (incubating).",15,False,gluonts,anaconda/gluonts,,,['pytorch'],1682.0,1682.0,https://pypi.org/project/gluonts,3730852.0,3730931.0,https://anaconda.org/anaconda/gluonts,2021-10-14 12:53:05.194,2025-12-17 11:42:34.161,2025-12-17 11:42:34.161000,4628.0,6.0,,,,,,1.0,,,,,,,,,,,
133,Annoy,spotify/annoy,nn-search,,{},90.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,15,False,annoy,conda-forge/python-annoy,,,,5613.0,5613.0,https://pypi.org/project/annoy,1156334.0,1179189.0,https://anaconda.org/conda-forge/python-annoy,2020-09-18 19:43:51.472,2025-09-01 16:14:20.560,2025-09-01 16:14:20.560000,1622739.0,22.0,,,,,,2.0,,,,,,,,,,,
134,weaviate,weaviate/weaviate,nn-search,,{},183.0,,15,False,weaviate-client,,,,,1101.0,1101.0,https://pypi.org/project/weaviate-client,168868121.0,168868121.0,,,,,,,,,,,,2.0,,,,,,,,,8.0,,
135,hnswlib,nmslib/hnswlib,nn-search,,{},75.0,"Python bindings for Hnswlib, a fast approximate nearest neighbor search package.",15,False,hnswlib,conda-forge/hnswlib,,,,8849.0,8849.0,https://pypi.org/project/hnswlib,556395.0,563725.0,https://anaconda.org/conda-forge/hnswlib,2020-12-23 06:04:48.389,2025-08-30 15:22:17.304,2025-08-30 15:22:17.304000,498500.0,6.0,,,,,,2.0,,,,,,,,,,,
136,GPyTorch,cornellius-gp/gpytorch,probabilistics,,{},154.0,An implementation of Gaussian Processes in Pytorch.,15,False,gpytorch,conda-forge/gpytorch,,,['pytorch'],3457.0,3457.0,https://pypi.org/project/gpytorch,1262239.0,1265991.0,https://anaconda.org/conda-forge/gpytorch,2020-05-21 18:18:14.146,2026-02-28 20:41:43.640,2026-02-28 20:41:43.640000,281472.0,26.0,,,,,,1.0,,,,,,,,,,,
137,hmmlearn,hmmlearn/hmmlearn,probabilistics,,{},49.0,Hidden Markov Models in Python with scikit-learn like API.,15,False,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],3980.0,3980.0,https://pypi.org/project/hmmlearn,860893.0,868401.0,https://anaconda.org/conda-forge/hmmlearn,2020-09-15 00:44:34.740,2025-09-10 16:53:48.310,2025-09-10 16:53:48.310000,533113.0,12.0,,,,,,1.0,,,,,,,,,,,
138,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,{},45.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",15,False,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],3244.0,3244.0,https://pypi.org/project/pytorch-metric-learning,3701475.0,3701650.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2020-01-15 21:48:23.571,2025-03-25 16:28:35.582,2025-03-25 16:28:35.582000,13890.0,54.0,,,,,,1.0,,,,,,,,,,,
139,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,{},23.0,ODE solvers and adjoint sensitivity analysis in PyTorch.,15,False,torchdiffeq,conda-forge/torchdiffeq,,,['pytorch'],5964.0,5964.0,https://pypi.org/project/torchdiffeq,1004332.0,1004723.0,https://anaconda.org/conda-forge/torchdiffeq,2020-05-06 16:34:48.157,2025-04-22 14:57:25.759,2025-04-22 14:57:25.759000,29398.0,4.0,,,,,,1.0,,,,,,,,,,,
140,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,{},88.0,Extension for Scikit-learn* (CPU runtime) is a seamless way to speed up your Scikit-learn application.,15,False,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,,['sklearn'],13867.0,13867.0,https://pypi.org/project/scikit-learn-intelex,188601.0,200848.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2021-04-08 23:29:40.051,2026-07-14 07:44:54.068,2026-07-14 07:44:54.068000,783845.0,31.0,,,,,,2.0,,,,,,,,,,,
141,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,{},498.0,https://www.deepspeed.ai for more info.,14,False,deepspeed,,deepspeed/deepspeed,,['pytorch'],16015.0,16015.0,https://pypi.org/project/deepspeed,1112723.0,1112723.0,,,,2022-09-02 00:25:31.275782,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,5.0,5.0,27283.0,2.0,,,,,,,,,,,
142,Catboost,catboost/catboost,ml-frameworks,,{},1416.0,Gradient boosting on decision trees library.,14,False,catboost,conda-forge/catboost,,,,20.0,20.0,https://pypi.org/project/catboost,6241938.0,6281275.0,https://anaconda.org/conda-forge/catboost,2020-11-05 20:16:46.091,2026-02-23 23:23:44.774,2026-02-23 23:23:44.774000,2714273.0,71.0,,,,,,2.0,,,,,,,,,,,
143,PySpark,apache/spark,ml-frameworks,,{},3554.0,Apache Spark Python API.,14,False,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,49122658.0,49189161.0,https://anaconda.org/conda-forge/pyspark,2020-06-06 07:35:29.643,2026-07-16 15:46:27.659,2026-07-16 15:46:27.659000,4921287.0,43.0,,,,,,2.0,,,,,stable/spark,,,,,,
144,Sumy,miso-belica/sumy,nlp,,{},34.0,Module for automatic summarization of text documents and HTML pages.,14,False,sumy,conda-forge/sumy,,,,4353.0,4353.0,https://pypi.org/project/sumy,168004.0,168285.0,https://anaconda.org/conda-forge/sumy,2021-06-22 09:34:48.682,2025-04-22 14:57:55.728,2025-04-22 14:57:55.728000,17450.0,4.0,,,,,,2.0,,,,,,,,,,,
145,TextDistance,life4/textdistance,nlp,,{},18.0,TextDistance python library for comparing distance between two or more sequences by many algorithms.,14,False,textdistance,conda-forge/textdistance,,,,8984.0,8984.0,https://pypi.org/project/textdistance,2547148.0,2564926.0,https://anaconda.org/conda-forge/textdistance,2020-11-09 13:54:55.292,2025-04-22 14:56:50.409,2025-04-22 14:56:50.409000,1226696.0,14.0,,,,,,2.0,,,,,,,,,,,
146,autogen,microsoft/autogen,agents,,{},534.0,,14,False,autogen-agentchat,,,,,4547.0,4547.0,https://pypi.org/project/autogen-agentchat,1076209.0,1076209.0,,,,,,,,,,,,3.0,,,,,,,,,,,
147,sahi,obss/sahi,image,,{},78.0,A vision library for performing sliced inference on large images/small objects.,14,False,sahi,conda-forge/sahi,,,,1982.0,1982.0,https://pypi.org/project/sahi,263493.0,266233.0,https://anaconda.org/conda-forge/sahi,2021-10-08 17:03:02.074,2026-08-04 14:59:37.663,2026-08-04 14:59:37.663000,158936.0,74.0,,,,,,2.0,,,,,,,,,,,
148,detectron2,facebookresearch/detectron2,image,,{},287.0,Detectron2 is FAIRs next-generation platform for object detection and segmentation.,14,False,detectron2,conda-forge/detectron2,,,['pytorch'],2643.0,2643.0,https://pypi.org/project/detectron2,,15065.0,https://anaconda.org/conda-forge/detectron2,2020-07-09 13:12:53.248,2026-06-18 17:18:26.312,2026-06-18 17:18:26.312000,1099805.0,9.0,,,,,,2.0,,,,,,,,,,,
149,MMDetection,open-mmlab/mmdetection,image,,{},453.0,,14,False,mmdet,,,,['pytorch'],4129.0,4129.0,https://pypi.org/project/mmdet,682701.0,682701.0,,,,,,,,,,,,2.0,,,,,,,,,,,
150,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,{},295.0,,14,False,paddleocr,,,,['paddle'],6994.0,6994.0,https://pypi.org/project/paddleocr,3141880.0,3141880.0,,,,,,,,,,,,2.0,,,,,,,,,,,
151,tesserocr,sirfz/tesserocr,ocr,,{},35.0,"A simple, Pillow-friendly, Python wrapper around tesseract-ocr API using Cython.",14,False,tesserocr,conda-forge/tesserocr,,,,1459.0,1459.0,https://pypi.org/project/tesserocr,546926.0,552035.0,https://anaconda.org/conda-forge/tesserocr,2020-07-10 15:30:26.694,2025-04-22 14:57:14.353,2025-04-22 14:57:14.353000,372968.0,6.0,,,,,,2.0,,,,,,,,,,,
152,D-Tale,man-group/dtale,data-viz,,{},33.0,D-Tale is the combination of a Flask back-end and a React front-end to bring you an easy way to view & analyze Pandas..,14,False,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",1538.0,1538.0,https://pypi.org/project/dtale,55127.0,63015.0,https://anaconda.org/conda-forge/dtale,2020-05-31 14:48:59.449,2026-04-01 13:43:46.846,2026-04-01 13:43:46.846000,591612.0,160.0,,,,,,2.0,LGPL-2.1,,,,,,,,,,
153,datashader,holoviz/datashader,data-viz,,{},65.0,Data visualization toolchain based on aggregating into a grid.,14,False,datashader,conda-forge/datashader,,,,6466.0,6466.0,https://pypi.org/project/datashader,387910.0,413923.0,https://anaconda.org/conda-forge/datashader,2020-05-25 22:22:03.938,2026-05-19 13:17:28.903,2026-05-19 13:17:28.903000,1951004.0,33.0,,,,,,2.0,,,,,,,,,,,
154,Lime,marcotcr/lime,interpretability,,{},62.0,Explaining the predictions of any machine learning classifier.,14,False,lime,conda-forge/lime,,,,9846.0,9846.0,https://pypi.org/project/lime,435140.0,440505.0,https://anaconda.org/conda-forge/lime,2020-06-28 01:02:39.858,2025-04-22 14:56:30.659,2025-04-22 14:56:30.659000,397027.0,11.0,,,,,,1.0,,,,,,,,,,,
155,scikit-plot,reiinakano/scikit-plot,interpretability,,{},13.0,An intuitive library to add plotting functionality to scikit-learn objects.,14,False,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],6603.0,6603.0,https://pypi.org/project/scikit-plot,468301.0,473620.0,https://anaconda.org/conda-forge/scikit-plot,2017-07-28 13:12:37.676,2025-04-22 14:56:38.875,2025-04-22 14:56:38.875000,579853.0,6.0,,,,,,1.0,,,,,,,,,,,
156,pyLDAvis,bmabey/pyLDAvis,interpretability,,{},42.0,Python library for interactive topic model visualization.,14,False,pyldavis,conda-forge/pyldavis,,,['jupyter'],7510.0,7510.0,https://pypi.org/project/pyldavis,101502.0,103253.0,https://anaconda.org/conda-forge/pyldavis,2021-03-22 07:23:59.104,2025-04-22 14:56:51.622,2025-04-22 14:56:51.622000,113871.0,7.0,,,,,,1.0,,,,,,,,,,,
157,dtreeviz,parrt/dtreeviz,interpretability,,{},29.0,A python library for decision tree visualization and model interpretation.,14,False,dtreeviz,conda-forge/dtreeviz,,,,1632.0,1632.0,https://pypi.org/project/dtreeviz,73761.0,75815.0,https://anaconda.org/conda-forge/dtreeviz,2020-11-11 13:07:21.019,2026-07-23 07:45:21.686,2026-07-23 07:45:21.686000,141786.0,22.0,,,,,,1.0,,,,,,,,,,,
158,Captum,pytorch/captum,interpretability,,{},146.0,Model interpretability for PyTorch.,14,False,captum,conda-forge/captum,,,['pytorch'],3737.0,3737.0,https://pypi.org/project/captum,556907.0,560061.0,https://anaconda.org/conda-forge/captum,2021-12-30 19:59:39.750,2026-04-17 07:52:38.995,2026-04-17 07:52:38.995000,176655.0,5.0,,,,,,1.0,,,,,,,,,,,
159,PySAL,pysal/pysal,geospatial-data,,{},82.0,Library of spatial analysis functions.,14,False,pysal,conda-forge/pysal,,,,1874.0,1874.0,https://pypi.org/project/pysal,115840.0,130539.0,https://anaconda.org/conda-forge/pysal,2020-07-30 10:24:56.727,2026-08-01 14:34:03.251,2026-08-01 14:34:03.251000,1073087.0,25.0,,,,,,3.0,,,,,,,,,,,
160,Keras Tuner,keras-team/keras-tuner,hyperopt,,{},61.0,Hypertuner for Keras.,14,False,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],6273.0,6273.0,https://pypi.org/project/keras-tuner,179800.0,181165.0,https://anaconda.org/conda-forge/keras-tuner,2021-08-02 13:21:10.519,2025-12-30 15:56:03.681,2025-12-30 15:56:03.681000,81950.0,16.0,,,,,,2.0,,,,,,,,,,,
161,stable-baselines3,DLR-RM/stable-baselines3,reinforcement-learning,,{},173.0,,14,False,stable-baselines3,,,,,10514.0,10514.0,https://pypi.org/project/stable-baselines3,1403915.0,1403915.0,,,,,,,,,,,,1.0,,,,,,,,,,,
162,SDV,sdv-dev/SDV,tabular,,{},50.0,"Synthetic Data Generation for tabular, relational and time series data.",14,False,sdv,conda-forge/sdv,,,,914.0,914.0,https://pypi.org/project/sdv,100861.0,102693.0,https://anaconda.org/conda-forge/sdv,2021-12-01 17:23:52.352,2026-08-09 05:24:33.869,2026-08-09 05:24:33.869000,102640.0,75.0,,,,,,1.0,,,,,,,,,,,
163,tslearn,tslearn-team/tslearn,time-series-data,,{},50.0,A machine learning toolkit dedicated to time-series data.,14,False,tslearn,conda-forge/tslearn,,,['sklearn'],2009.0,2009.0,https://pypi.org/project/tslearn,272870.0,300619.0,https://anaconda.org/conda-forge/tslearn,2020-06-15 20:45:09.304,2026-07-03 08:42:17.384,2026-07-03 08:42:17.384000,2053459.0,30.0,,,,,,2.0,,,,,,,,,,,
164,Coqui TTS,coqui-ai/TTS,audio,,{},166.0,Deep learning for Text to Speech by Coqui.,14,False,tts,conda-forge/tts,,,"['pytorch', 'tensorflow']",3796.0,3796.0,https://pypi.org/project/tts,98933.0,99592.0,https://anaconda.org/conda-forge/tts,2021-10-18 17:44:58.974,2025-04-22 14:58:02.848,2025-04-22 14:58:02.848000,38274.0,4.0,,,,,,1.0,,,,,,,,,,,
165,speechbrain,speechbrain/speechbrain,audio,,{},277.0,,14,False,speechbrain,,,,['pytorch'],4370.0,4370.0,https://pypi.org/project/speechbrain,1837917.0,1837917.0,,,,,,,,,,,,1.0,,,,,,,,,,,
166,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,{},363.0,"Client library to download and publish models, datasets and other repos on the huggingface.co hub.",14,False,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,493557521.0,493660736.0,https://anaconda.org/conda-forge/huggingface_hub,2021-02-12 21:11:22.751,2026-08-07 15:53:22.432,2026-08-07 15:53:22.432000,6812226.0,169.0,,,,,,2.0,,,,,,,,,,,
167,gpustat,wookayin/gpustat,gpu-utilities,,{},18.0,A simple command-line utility for querying and monitoring GPU status.,14,False,gpustat,conda-forge/gpustat,,,,8224.0,8224.0,https://pypi.org/project/gpustat,1175893.0,1180797.0,https://anaconda.org/conda-forge/gpustat,2020-11-24 19:59:02.801,2025-04-22 14:57:03.401,2025-04-22 14:57:03.401000,338378.0,5.0,,,,,,2.0,,,,,,,,,,,
168,PyCUDA,inducer/pycuda,gpu-utilities,,{},84.0,Python wrapper for CUDA.,14,False,pycuda,conda-forge/pycuda,,,,4129.0,4129.0,https://pypi.org/project/pycuda,80356.0,102323.0,https://anaconda.org/conda-forge/pycuda,2021-03-24 21:15:24.222,2025-10-27 15:24:05.554,2025-10-27 15:24:05.554000,1427909.0,9.0,,,,,,2.0,,,,,,,,,,,
169,emcee,dfm/emcee,probabilistics,,{},78.0,The Python ensemble sampling toolkit for MCMC.,14,False,emcee,conda-forge/emcee,,,,3433.0,3433.0,https://pypi.org/project/emcee,1063979.0,1077363.0,https://anaconda.org/conda-forge/emcee,2021-06-27 13:53:55.745,2025-04-22 14:56:23.732,2025-04-22 14:56:23.732000,829838.0,12.0,,,,,,2.0,,,,,,,,,,,
170,PyStan,stan-dev/pystan,probabilistics,,{},14.0,"Python interface to Stan, a package for Bayesian inference.",14,False,pystan,conda-forge/pystan,,,,10631.0,10631.0,https://pypi.org/project/pystan,1479652.0,1529581.0,https://anaconda.org/conda-forge/pystan,2020-08-25 22:10:44.292,2025-04-22 14:56:33.006,2025-04-22 14:56:33.006000,3594947.0,13.0,,,,,,2.0,,,,,,,,,,,
171,SALib,SALib/SALib,probabilistics,,{},58.0,Sensitivity Analysis Library.,14,False,salib,conda-forge/salib,,,,1787.0,1787.0,https://pypi.org/project/salib,754005.0,761722.0,https://anaconda.org/conda-forge/salib,2020-10-24 17:04:38.048,2025-10-12 03:01:28.233,2025-10-12 03:01:28.233000,540192.0,16.0,,,,,,2.0,,,,,,,,,,,
172,pingouin,raphaelvallat/pingouin,probabilistics,,{},50.0,Pingouin is an open-source statistical package written in Python 3 and based mostly on Pandas and NumPy.,14,False,pingouin,conda-forge/pingouin,,,,3576.0,3576.0,https://pypi.org/project/pingouin,519370.0,522544.0,https://anaconda.org/conda-forge/pingouin,2020-06-15 06:04:02.429,2026-03-28 17:04:20.161,2026-03-28 17:04:20.161000,234914.0,30.0,,,,,,2.0,,,,,,,,,,,
173,scikit-survival,sebp/scikit-survival,sklearn-utils,,{},26.0,Survival analysis built on top of scikit-learn.,14,False,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],1024.0,1024.0,https://pypi.org/project/scikit-survival,255586.0,262378.0,https://anaconda.org/conda-forge/scikit-survival,2021-11-09 12:11:50.632,2026-07-05 12:16:19.854,2026-07-05 12:16:19.854000,387189.0,19.0,,,,,,2.0,,,,,,,,,,,
174,Feature Engine,feature-engine/feature_engine,others,,{},65.0,Feature engineering and selection package with Scikit-learns fit and transform functionality.,14,False,feature_engine,conda-forge/feature_engine,,,,3928.0,3928.0,https://pypi.org/project/feature_engine,300988.0,302338.0,https://anaconda.org/conda-forge/feature_engine,2020-08-06 19:43:35.639,2026-02-28 00:54:25.851,2026-02-28 00:54:25.851000,97262.0,26.0,,,,,,1.0,,,,,,,,,,,
175,PennyLane,PennyLaneAI/PennyLane,others,,{},225.0,PennyLane is a Python quantum machine learning library by Xanadu Inc.,14,False,pennylane,conda-forge/pennylane,,,,2154.0,2154.0,https://pypi.org/project/pennylane,312463.0,320283.0,https://anaconda.org/conda-forge/pennylane,2021-11-24 17:17:59.313,2025-04-22 14:58:05.852,2025-04-22 14:58:05.852000,445757.0,19.0,,,,,,1.0,,,,,,,,,,,
176,River,online-ml/river,others,,{},148.0,Online machine learning in Python.,14,False,river,conda-forge/river,,,,908.0,908.0,https://pypi.org/project/river,237444.0,240048.0,https://anaconda.org/conda-forge/river,2021-04-19 20:23:28.936,2026-06-01 01:52:46.506,2026-06-01 01:52:46.506000,166719.0,8.0,,,,,,1.0,,,,,,,,,,,
177,kmodes,nicodv/kmodes,others,,{},22.0,Python implementations of the k-modes and k-prototypes clustering algorithms for clustering categorical data.,14,False,kmodes,conda-forge/kmodes,,,,3213.0,3213.0,https://pypi.org/project/kmodes,550997.0,552172.0,https://anaconda.org/conda-forge/kmodes,2020-04-04 05:32:53.353,2025-04-22 14:57:23.933,2025-04-22 14:57:23.933000,89341.0,6.0,,,,,,1.0,,,,,,,,,,,
178,Datasette,simonw/datasette,others,,{},95.0,An open source multi-tool for exploring and publishing data.,14,False,datasette,conda-forge/datasette,,,,1817.0,1817.0,https://pypi.org/project/datasette,164014.0,165447.0,https://anaconda.org/conda-forge/datasette,2021-04-21 16:46:59.352,2026-08-09 22:33:07.062,2026-08-09 22:33:07.062000,91729.0,33.0,,,,,,1.0,,,,,,datasette,,,,,
179,AutoGluon,autogluon/autogluon,hyperopt,,{},161.0,"AutoGluon: AutoML for Text, Image, and Tabular Data.",13,False,autogluon,,autogluon/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",1296.0,1296.0,https://pypi.org/project/autogluon,457454.0,457454.0,,,,2025-06-16 23:01:47.182920,,,https://hub.docker.com/r/autogluon/autogluon,2025-06-16 23:01:47.182920,20.0,20.0,25835.0,2.0,,,,,,,,,,,
180,skorch,skorch-dev/skorch,ml-frameworks,,{},73.0,A scikit-learn compatible neural network library that wraps pytorch.,13,False,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",1810.0,1810.0,https://pypi.org/project/skorch,134897.0,146804.0,https://anaconda.org/conda-forge/skorch,2020-09-19 04:12:05.913,2026-05-20 05:57:04.606,2026-05-20 05:57:04.606000,845412.0,18.0,,,,,,3.0,,,,,,,,,,,
181,ngboost,stanfordmlgroup/ngboost,ml-frameworks,,{},62.0,Natural Gradient Boosting for Probabilistic Prediction.,13,False,ngboost,conda-forge/ngboost,,,,308.0,308.0,https://pypi.org/project/ngboost,167426.0,168831.0,https://anaconda.org/conda-forge/ngboost,2020-07-18 02:10:27.277,2026-06-26 06:33:29.103,2026-06-26 06:33:29.103000,102581.0,34.0,,,,,,3.0,,,,,,,,,,,
182,textacy,chartbeat-labs/textacy,nlp,,{},35.0,"NLP, before and after spaCy.",13,False,textacy,conda-forge/textacy,,,,2089.0,2089.0,https://pypi.org/project/textacy,106933.0,109693.0,https://anaconda.org/conda-forge/textacy,2017-05-12 21:55:59.675,2025-04-22 14:56:36.813,2025-04-22 14:56:36.813000,306441.0,12.0,,,,,,2.0,,,,,,,,,,,
183,nlpaug,makcedward/nlpaug,nlp,,{},34.0,Natrual language processing data Augmentation library.,13,False,nlpaug,conda-forge/nlpaug,,,,1893.0,1893.0,https://pypi.org/project/nlpaug,194831.0,195731.0,https://anaconda.org/conda-forge/nlpaug,2021-06-28 02:58:38.053,2025-04-22 14:57:56.135,2025-04-22 14:57:56.135000,55854.0,7.0,,,,,,2.0,,,,,,,,,,,
184,spacy-transformers,explosion/spacy-transformers,nlp,,{},24.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",13,False,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],2421.0,2421.0,https://pypi.org/project/spacy-transformers,263752.0,267022.0,https://anaconda.org/conda-forge/spacy-transformers,2021-11-18 17:41:04.018,2026-03-24 13:10:30.640,2026-03-24 13:10:30.640000,186437.0,22.0,,,,,,2.0,,,,,,,,,,,
185,ag2,ag2ai/ag2,agents,,{},499.0,,13,False,ag2,,,,,980.0,980.0,https://pypi.org/project/ag2,461698.0,461698.0,,,,,,,,,,,,3.0,,,,,,,,,,,
186,haystack,deepset-ai/haystack,agents,,{},421.0,,13,False,haystack-ai,,,,,1795.0,1795.0,https://pypi.org/project/haystack-ai,932836.0,932836.0,,,,,,,,,,,,3.0,,,,,,,,,,,
187,agno,agno-agi/agno,agents,,{},526.0,,13,False,agno,,,,,3051.0,3051.0,https://pypi.org/project/agno,2116345.0,2116345.0,,,,,,,,,,,,3.0,,,,,,,,,,,
188,mahotas,luispedro/mahotas,image,,{},35.0,Mahotas: Computer Vision Library.,13,False,mahotas,conda-forge/mahotas,,,,1589.0,1589.0,https://pypi.org/project/mahotas,61281.0,79259.0,https://anaconda.org/conda-forge/mahotas,2020-06-12 13:41:17.109,2025-10-21 21:07:30.102,2025-10-21 21:07:30.102000,1330414.0,14.0,,,,,,2.0,,,,,,,,,,,
189,Face Recognition,ageitgey/face_recognition,image,,{},55.0,Recognize faces from Python or from the command line.,13,False,face_recognition,conda-forge/face_recognition,,,['pytorch'],5671.0,5671.0,https://pypi.org/project/face_recognition,199705.0,200344.0,https://anaconda.org/conda-forge/face_recognition,2020-09-14 16:50:56.246,2025-04-22 14:57:35.730,2025-04-22 14:57:35.730000,45381.0,1.0,,,,,,2.0,,,,,,,,,,,
190,InsightFace,deepinsight/insightface,image,,{},67.0,,13,False,insightface,,,,['mxnet'],5301.0,5301.0,https://pypi.org/project/insightface,1076290.0,1076290.0,,,,,,,,,,,,2.0,,,,,,,,,,,
191,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,{},14.0,Visualizing large time series with plotly.,13,False,plotly-resampler,conda-forge/plotly-resampler,,,,2100.0,2100.0,https://pypi.org/project/plotly-resampler,521625.0,524966.0,https://anaconda.org/conda-forge/plotly-resampler,2022-01-13 19:12:38.352,2025-10-09 21:44:53.402,2025-10-09 21:44:53.402000,183776.0,23.0,,,,,,2.0,,,,,,,,,,,
192,pyvis,WestHealth/pyvis,data-viz,,{},32.0,,13,False,pyvis,,,,,12619.0,12619.0,https://pypi.org/project/pyvis,2289970.0,2289970.0,,,,,,,,,,,,2.0,,,,,,,,,,,
193,Perspective,finos/perspective,data-viz,,{},103.0,Streaming pivot visualization via WebAssembly.,13,False,perspective-python,conda-forge/perspective,,,['jupyter'],214.0,214.0,https://pypi.org/project/perspective-python,38596.0,80175.0,https://anaconda.org/conda-forge/perspective,2020-06-07 15:10:08.248,2026-08-05 14:07:57.362,2026-08-05 14:07:57.362000,3008243.0,89.0,,,,,,2.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,928.0,,,,,,,
194,pyecharts,pyecharts/pyecharts,data-viz,,{},45.0,,13,False,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],5695.0,5695.0,https://pypi.org/project/pyecharts,1107545.0,1107545.0,,,,,,,,,,,,2.0,,,,,,,,,,,
195,dgl,dmlc/dgl,graph,,{},298.0,,13,False,dgl,,,,,4264.0,4264.0,https://pypi.org/project/dgl,130583.0,130583.0,,,,,,,,,,,,2.0,,,,,,,,,,,
196,ogb,snap-stanford/ogb,graph,,{},32.0,Open Graph Benchmark.,13,False,ogb,conda-forge/ogb,,,,2791.0,2791.0,https://pypi.org/project/ogb,107165.0,108276.0,https://anaconda.org/conda-forge/ogb,2020-09-02 17:22:47.382,2025-04-22 14:57:35.121,2025-04-22 14:57:35.121000,78942.0,11.0,,,,,,2.0,,,,,,,,,,,
197,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,{},57.0,,13,False,bayesian-optimization,,,,,4236.0,4236.0,https://pypi.org/project/bayesian-optimization,678551.0,678551.0,,,,,,,,,,,,2.0,,,,,,,,,,,
198,nevergrad,facebookresearch/nevergrad,hyperopt,,{},59.0,A Python toolbox for performing gradient-free optimization.,13,False,nevergrad,conda-forge/nevergrad,,,,1253.0,1253.0,https://pypi.org/project/nevergrad,408118.0,409136.0,https://anaconda.org/conda-forge/nevergrad,2020-05-26 12:59:59.482,2025-04-22 14:57:24.222,2025-04-22 14:57:24.222000,76384.0,15.0,,,,,,2.0,,,,,,,,,,,
199,featuretools,alteryx/featuretools,hyperopt,,{},75.0,a framework for automated feature engineering.,13,False,featuretools,conda-forge/featuretools,,,,2168.0,2168.0,https://pypi.org/project/featuretools,168738.0,173006.0,https://anaconda.org/conda-forge/featuretools,2020-06-04 23:17:05.307,2025-04-22 14:56:57.460,2025-04-22 14:56:57.460000,315885.0,77.0,,,,,,2.0,,,,,,,,,,,
